"# PDIoT walking data"
"# Start time: 20190924T084837"
"# Group: A"
"# Subject: Collecting"
"# Activity type: Walking (level ground)"
"# Sensor position: Torso"
"# Side of body: Left"
"# Sensor mounting: Pocket"
"# Number of steps: 30"
"# Notes: 2"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1569311332894","156","-0.91503906","-0.029296875","0.0234375","-30.59375","-10.34375","8.71875"
"1569311333108","157","-0.9404297","-0.028320312","0.09375","-43.03125","-0.5625","15.4375"
"1569311333109","158","-0.96777344","-0.068359375","0.08496094","-89.84375","-1.1875","7.5"
"1569311333220","159","-0.9560547","-0.22070312","0.12109375","-93.03125","-11.5625","1.15625"
"1569311333309","160","-1.3652344","-0.0107421875","-0.01171875","-76.5625","-37.25","18.1875"
"1569311333433","161","-1.2177734","0.5644531","0.08300781","-76.0","-7.78125","74.5625"
"1569311333493","162","-0.65722656","0.05078125","0.08886719","18.1875","7.75","12.125"
"1569311333648","163","-0.84765625","0.34179688","0.08886719","29.34375","13.53125","19.09375"
"1569311333704","164","-0.9921875","0.2685547","0.125","1.5625","22.4375","2.4375"
"1569311333790","165","-0.9345703","0.17480469","0.109375","9.09375","0.59375","-20.03125"
"1569311333909","166","-0.9375","0.2734375","0.08691406","34.21875","-2.34375","-20.875"
"1569311334000","167","-1.5273438","0.19433594","0.15722656","75.90625","-55.4375","-43.59375"
"1569311334090","168","-0.94628906","-0.22363281","-0.29101562","18.40625","-12.96875","-32.0625"
"1569311334210","169","-0.7626953","0.13769531","-0.037109375","4.625","-5.15625","4.8125"
"1569311334299","170","-0.84765625","0.109375","0.09082031","-39.6875","4.0625","6.9375"
"1569311334390","171","-0.90625","0.12597656","0.080078125","-59.28125","13.90625","2.65625"
"1569311334510","172","-0.9355469","0.17480469","0.17871094","-36.21875","27.4375","0.90625"
"1569311334599","173","-1.0800781","0.08886719","0.15527344","-30.78125","6.09375","19.625"
"1569311334690","174","-1.3798828","0.3095703","-0.099609375","-38.40625","-19.65625","47.28125"
"1569311334842","175","-1.0644531","0.40625","-0.2919922","-157.5","25.6875","12.25"
"1569311334900","176","-0.80566406","-0.060546875","0.07324219","-54.75","30.1875","-9.40625"
"1569311334993","177","-0.77734375","0.18652344","0.001953125","-84.65625","9.03125","-8.9375"
"1569311335080","178","-0.9042969","0.16308594","0.1484375","-52.375","6.5625","-2.46875"
"1569311335203","179","-0.9863281","0.20214844","0.15136719","-57.4375","-11.375","-9.40625"
"1569311335290","180","-1.34375","0.171875","0.4267578","0.53125","-20.71875","-3.8125"
"1569311335441","181","-1.1318359","0.0625","-0.19140625","-66.125","-27.84375","-1.1875"
"1569311335500","182","-0.87597656","0.20898438","0.06347656","20.375","4.125","5.46875"
"1569311335620","183","-0.7421875","0.19824219","-0.0146484375","-13.3125","37.03125","-0.8125"
"1569311335680","184","-0.90234375","0.20410156","0.2890625","41.65625","21.28125","-6.4375"
"1569311335844","185","-0.9238281","0.19238281","0.21484375","3.65625","9.125","-0.625"
"1569311335889","186","-1.1123047","0.14941406","0.20996094","-0.5","-1.40625","14.21875"
"1569311335980","187","-1.4306641","0.2998047","-0.22460938","-44.8125","-11.71875","22.3125"
"1569311336100","188","-0.9511719","0.26953125","-0.2685547","-55.375","17.3125","11.8125"
"1569311336190","189","-0.7402344","0.12597656","-0.03125","-69.40625","12.0625","-6.96875"
"1569311336310","190","-0.8046875","0.18847656","-0.022460938","-67.34375","0.53125","-7.9375"
"1569311336400","191","-0.89941406","0.19140625","0.14941406","-61.78125","3.03125","-9.40625"
"1569311336490","192","-0.96972656","0.23925781","0.13574219","-43.40625","-5.75","-9.90625"
"1569311336579","193","-1.5341797","0.19335938","0.37402344","11.03125","-33.71875","4.375"
"1569311336700","194","-1.0380859","-0.04296875","-0.13964844","-70.15625","-20.34375","-4.53125"
"1569311336789","195","-0.7011719","0.12011719","-0.026367188","-20.65625","13.09375","-7.78125"
"1569311336880","196","-0.75390625","0.1953125","0.03515625","-10.75","66.875","-3.75"
"1569311337000","197","-0.9082031","0.171875","0.15917969","0.59375","29.40625","-2.03125"
"1569311337089","198","-0.91015625","0.23242188","0.109375","-23.4375","19.09375","2.3125"
